remoteip,total_access,total_kb,cpu_load,uptime,reqpersec,bytespersec,bytesperrec,busy,idle,timestamp1,date,b,i,w,r,s,g,i,d,k,l,presentstatus,Downtime
localhost,1368,793,0.153704,1620,0.844444,501.254,593.591,3,6,1356792590,1011215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1370,794,0.15342,1623,0.844116,500.959,593.472,3,6,1356792593,1011215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1372,795,0.153752,1626,0.843788,500.664,593.353,3,6,1356792596,1011215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1374,796,0.154177,1628,0.84398,500.678,593.234,3,6,1356792596,1011215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1376,797,0.154177,1628,0.845209,501.307,593.116,3,6,1356792599,1011215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1378,798,0.154412,1632,0.844363,500.706,592.999,3,6,1356792601,1011215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1380,800,0.154223,1634,0.844553,501.346,593.623,3,6,1356792603,1011215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1382,801,0.154034,1636,0.844743,501.359,593.505,3,6,1356792605,1011216,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1384,802,0.153846,1638,0.844933,501.372,593.387,3,6,1356792605,1011218,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1386,803,0.153846,1638,0.846154,501.998,593.27,3,6,1356792609,1011218,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1388,804,0.154174,1641,0.845826,501.704,593.153,3,6,1356792609,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1390,805,0.154174,1641,0.847044,502.328,593.036,3,6,1356792611,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1392,807,0.154595,1643,0.847231,502.963,593.655,3,6,1356792613,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1394,808,0.154407,1645,0.847416,502.974,593.538,3,6,1356792614,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1396,809,0.15422,1647,0.847602,502.985,593.421,3,6,1356792617,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1398,810,0.154033,1649,0.847787,502.996,593.305,3,6,1356792619,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1400,811,0.153753,1652,0.847458,502.702,593.189,3,6,1356792621,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1402,812,0.154172,1654,0.847642,502.713,593.073,3,6,1356792624,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1404,813,0.153986,1656,0.847826,502.725,592.957,3,6,1356792624,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1406,815,0.154403,1658,0.84801,503.353,593.57,3,6,1356792626,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1408,816,0.154403,1658,0.849216,503.971,593.455,3,6,1356792628,1011220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1410,817,0.154819,1660,0.849398,503.981,593.339,3,6,1356792630,1011221,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1412,818,0.155235,1662,0.849579,503.99,593.224,3,6,1356792632,1011222,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1414,819,0.155462,1666,0.848739,503.395,593.109,3,6,1356792634,1011223,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1416,820,0.155462,1666,0.84994,504.01,592.994,3,6,1356792636,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1418,822,0.155183,1669,0.849611,504.331,593.602,3,6,1356792639,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1420,823,0.155595,1671,0.849791,504.34,593.487,3,6,1356792639,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1422,824,0.155409,1673,0.84997,504.349,593.373,3,6,1356792641,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1424,825,0.156007,1673,0.851166,504.961,593.258,3,6,1356792643,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1426,826,0.155821,1675,0.851343,504.97,593.144,3,6,1356792648,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1428,827,0.155357,1680,0.85,504.076,593.031,3,6,1356792648,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1430,829,0.155357,1680,0.85119,505.295,593.634,3,6,1356792650,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1432,830,0.155767,1682,0.851367,505.303,593.52,3,6,1356792652,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1434,831,0.15549,1685,0.851039,505.011,593.406,3,6,1356792654,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1436,832,0.155898,1687,0.851215,505.02,593.292,3,6,1356792656,1011225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1438,833,0.155713,1689,0.851391,505.028,593.179,3,6,1356792660,1011228,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1440,834,0.155437,1692,0.851064,504.738,593.067,3,6,1356792662,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1442,836,0.155844,1694,0.85124,505.351,593.664,3,6,1356792664,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1444,837,0.15625,1696,0.851415,505.358,593.551,3,6,1356792666,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1446,838,0.155974,1699,0.851089,505.069,593.438,3,6,1356792666,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1448,839,0.155974,1699,0.852266,505.672,593.326,3,6,1356792670,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1450,840,0.156287,1702,0.851939,505.382,593.214,3,6,1356792677,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1452,841,0.155647,1709,0.84962,503.911,593.102,3,6,1356792680,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1454,843,0.155867,1713,0.848803,503.93,593.695,3,6,1356792681,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1456,844,0.155867,1713,0.849971,504.528,593.582,3,6,1356792683,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1458,845,0.155685,1715,0.850146,504.536,593.471,3,6,1356792685,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1460,846,0.155504,1717,0.85032,504.545,593.359,3,6,1356792687,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1462,847,0.155323,1719,0.850494,504.554,593.248,3,6,1356792689,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1464,848,0.155052,1722,0.850174,504.269,593.137,3,6,1356792692,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1466,850,0.154872,1724,0.850348,504.872,593.724,3,6,1356792694,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1468,851,0.154603,1727,0.850029,504.588,593.613,3,6,1356792694,1011230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1470,852,0.154603,1727,0.851187,505.181,593.502,3,6,1356792697,1011232,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1472,853,0.154425,1729,0.851359,505.189,593.391,3,6,1356792699,1011232,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1474,854,0.154824,1731,0.851531,505.197,593.281,3,6,1356792701,1011235,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1476,855,0.154556,1734,0.851211,504.913,593.171,3,6,1356792704,1011235,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1478,857,0.154954,1736,0.851382,505.512,593.754,3,6,1356792706,1011235,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1480,858,0.155262,1739,0.851064,505.228,593.643,3,6,1356792710,1011235,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1482,859,0.154994,1742,0.850746,504.946,593.533,3,6,1356792713,1011235,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1484,860,0.155301,1745,0.85043,504.665,593.423,3,6,1356792715,1011235,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1486,861,0.155034,1748,0.850114,504.384,593.314,3,6,1356792717,1011235,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1488,862,0.155429,1750,0.850286,504.393,593.204,3,6,1356792720,1011237,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1490,863,0.155822,1752,0.850457,504.402,593.095,3,6,1356792720,1011238,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1492,865,0.156393,1752,0.851598,505.571,593.673,3,6,1356792722,1011238,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1494,866,0.156214,1754,0.851767,505.578,593.564,3,6,1356792724,1011239,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1496,867,0.155948,1757,0.851451,505.298,593.455,3,6,1356792726,1011240,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1498,868,0.15577,1759,0.85162,505.305,593.346,3,6,1356792728,1011240,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1500,869,0.155593,1761,0.851789,505.313,593.237,3,6,1356792730,1011240,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1502,870,0.155417,1763,0.851957,505.32,593.129,3,6,1356792733,1011240,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1504,872,0.155241,1765,0.852125,505.908,593.702,3,6,1356792735,1011240,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1506,873,0.154977,1768,0.85181,505.629,593.594,3,6,1356792737,1011243,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1508,874,0.154802,1770,0.851977,505.636,593.485,3,6,1356792740,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1510,875,0.155192,1772,0.852144,505.643,593.377,3,6,1356792742,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1512,876,0.155581,1774,0.852311,505.651,593.27,3,6,1356792742,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1514,877,0.155881,1777,0.851998,505.373,593.162,3,6,1356792745,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1516,879,0.155881,1777,0.853123,506.526,593.731,3,6,1356792747,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1518,880,0.15618,1780,0.852809,506.247,593.623,3,6,1356792749,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1520,881,0.156004,1782,0.852974,506.254,593.516,3,6,1356792751,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1522,882,0.15583,1784,0.853139,506.26,593.409,3,6,1356792751,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1524,883,0.15583,1784,0.85426,506.834,593.302,3,6,1356792753,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1526,884,0.155742,1785,0.854902,507.124,593.195,3,6,1356792757,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1528,886,0.155307,1790,0.853631,506.851,593.759,3,6,1356792760,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1530,887,0.155134,1792,0.853795,506.857,593.652,3,6,1356792760,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1532,888,0.155134,1792,0.854911,507.429,593.546,3,6,1356792762,1011245,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1534,889,0.154875,1795,0.854596,507.151,593.439,3,6,1356792764,1011248,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1536,890,0.154702,1797,0.854758,507.156,593.333,3,6,1356792767,1011249,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1538,891,0.15453,1799,0.854919,507.162,593.228,3,6,1356792769,1011250,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1540,893,0.154828,1802,0.854606,507.454,593.787,3,6,1356792772,1011250,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1542,894,0.154656,1804,0.854767,507.459,593.681,3,6,1356792774,1011250,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1544,895,0.154485,1806,0.854928,507.464,593.575,3,6,1356792776,1011251,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1546,896,0.154314,1808,0.855088,507.469,593.47,3,6,1356792778,1011252,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1548,897,0.154696,1810,0.855249,507.474,593.364,3,6,1356792779,1011253,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1550,898,0.155077,1812,0.855408,507.479,593.259,3,6,1356792781,1011254,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1552,900,0.154906,1814,0.855568,508.049,593.814,3,6,1356792781,1011255,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1554,901,0.154906,1814,0.85667,508.613,593.709,3,6,1356792783,1011255,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1556,902,0.154736,1816,0.856828,508.617,593.604,3,6,1356792785,1011255,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1558,903,0.155116,1818,0.856986,508.62,593.499,3,6,1356792788,1011255,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1560,904,0.155495,1820,0.857143,508.624,593.395,3,6,1356792790,1011255,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1562,905,0.155873,1822,0.8573,508.628,593.291,3,6,1356792792,1011258,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1564,907,0.155702,1824,0.857456,509.193,593.841,3,6,1356792792,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1566,908,0.155531,1826,0.857612,509.196,593.737,3,6,1356792795,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1568,909,0.155908,1828,0.857768,509.199,593.633,3,6,1356792797,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1570,910,0.156284,1830,0.857923,509.202,593.529,3,6,1356792799,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1572,911,0.156114,1832,0.858079,509.205,593.425,3,6,1356792799,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1574,912,0.156489,1834,0.858233,509.208,593.321,3,6,1356792801,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1576,913,0.156489,1834,0.859324,509.767,593.218,3,6,1356792803,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1578,915,0.156403,1835,0.859946,510.605,593.764,3,6,1356792805,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1580,916,0.156233,1837,0.860098,510.606,593.661,3,6,1356792807,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1582,917,0.156607,1839,0.86025,510.608,593.558,3,6,1356792809,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1584,918,0.156437,1841,0.860402,510.609,593.455,3,6,1356792811,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1586,919,0.156725,1844,0.860087,510.334,593.352,3,6,1356792814,1011300,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1588,920,0.156555,1846,0.860238,510.336,593.249,3,6,1356792814,1011303,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1590,922,0.156385,1848,0.86039,510.892,593.791,3,6,1356792816,1011303,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1592,923,0.156385,1848,0.861472,511.446,593.688,3,6,1356792817,1011304,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1594,924,0.156216,1850,0.861622,511.446,593.586,3,6,1356792819,1011304,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1596,925,0.156048,1852,0.861771,511.447,593.484,3,6,1356792823,1011304,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1598,926,0.155795,1855,0.861456,511.172,593.382,3,6,1356792823,1011305,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1600,927,0.155795,1855,0.862534,511.724,593.28,3,6,1356792825,1011305,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1602,929,0.155627,1857,0.862682,512.276,593.818,3,6,1356792827,1011305,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1604,930,0.155376,1860,0.862366,512,593.716,3,6,1356792827,1011305,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1606,931,0.155209,1862,0.862513,512,593.614,3,6,1356792830,1011308,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1608,932,0.155747,1862,0.863588,512.55,593.512,3,6,1356792832,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1610,933,0.155579,1864,0.863734,512.549,593.411,3,6,1356792836,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1612,934,0.155698,1869,0.862493,511.726,593.31,3,6,1356792836,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1614,936,0.156066,1871,0.86264,512.274,593.844,3,6,1356792839,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1616,937,0.156601,1871,0.863709,512.821,593.743,3,6,1356792841,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1618,938,0.156884,1874,0.863394,512.546,593.642,3,6,1356792843,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1620,939,0.157249,1876,0.863539,512.546,593.541,3,6,1356792846,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1622,940,0.157082,1878,0.863685,512.545,593.44,3,6,1356792848,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1624,941,0.156915,1880,0.86383,512.545,593.34,3,6,1356792850,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1626,943,0.156748,1882,0.863974,513.088,593.87,3,6,1356792852,1011310,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1628,944,0.156499,1885,0.86366,512.815,593.769,3,6,1356792855,1011312,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1630,945,0.156333,1887,0.863805,512.814,593.669,3,6,1356792855,1011312,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1632,946,0.156333,1887,0.864865,513.357,593.569,3,6,1356792857,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1634,947,0.156697,1889,0.865008,513.355,593.469,3,6,1356792859,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1636,948,0.156448,1892,0.864693,513.082,593.369,3,6,1356792862,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1638,950,0.156283,1894,0.864836,513.622,593.895,3,6,1356792865,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1640,951,0.156036,1897,0.864523,513.349,593.795,3,6,1356792867,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1642,952,0.156398,1899,0.864666,513.348,593.695,3,6,1356792869,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1644,953,0.156151,1902,0.864353,513.077,593.596,3,6,1356792872,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1646,954,0.155987,1904,0.864496,513.076,593.497,3,6,1356792874,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1648,955,0.156266,1907,0.864185,512.805,593.398,3,6,1356792874,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1650,957,0.156266,1907,0.865233,513.879,593.92,3,6,1356792877,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1652,958,0.156627,1909,0.865375,513.877,593.821,3,6,1356792879,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1654,959,0.156463,1911,0.865515,513.875,593.722,3,6,1356792881,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1656,960,0.15674,1914,0.865204,513.605,593.623,3,6,1356792884,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1658,961,0.156576,1916,0.865344,513.603,593.525,3,6,1356792886,1011315,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1660,962,0.156934,1918,0.865485,513.602,593.427,3,6,1356792888,1011317,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1662,963,0.157292,1920,0.865625,513.6,593.329,3,6,1356792890,1011318,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1664,965,0.157046,1923,0.865315,513.864,593.846,3,6,1356792890,1011319,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1666,966,0.157566,1923,0.866355,514.396,593.748,3,6,1356792893,1011320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1668,967,0.157922,1925,0.866494,514.394,593.65,3,6,1356792897,1011320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1670,968,0.157513,1930,0.865285,513.592,593.552,3,6,1356792900,1011320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1672,969,0.157867,1932,0.865424,513.59,593.455,3,6,1356792900,1011320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1674,970,0.157867,1932,0.86646,514.12,593.357,3,6,1356792902,1011320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1676,972,0.158221,1934,0.866598,514.647,593.871,3,6,1356792905,1011320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1678,973,0.157976,1937,0.866288,514.379,593.774,3,6,1356792910,1011320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1680,974,0.15757,1942,0.865088,513.582,593.676,3,6,1356792910,1011320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1682,975,0.15757,1942,0.866117,514.109,593.579,3,6,1356792912,1011320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1684,976,0.157326,1945,0.86581,513.843,593.482,3,6,1356792914,1011322,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1686,977,0.157165,1947,0.865948,513.841,593.386,3,6,1356792917,1011325,3,4,0,0,0,6,0,0,0,0,1,0
localhost,1688,979,0.156923,1950,0.865641,514.101,593.896,3,6,1356792917,1011325,3,5,0,0,0,6,0,0,0,0,1,0
localhost,1690,980,0.156762,1952,0.865779,514.098,593.799,3,6,1356792919,1011325,3,5,0,0,0,6,0,0,0,0,1,0
localhost,1692,981,0.156762,1952,0.866803,514.623,593.702,3,6,1356792923,1011325,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1694,982,0.156953,1956,0.866053,514.094,593.606,3,6,1356792926,1011325,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1696,983,0.156713,1959,0.865748,513.83,593.509,3,6,1356792926,1011325,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1698,984,0.156633,1960,0.866327,514.09,593.413,3,6,1356792928,1011325,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1700,986,0.156553,1961,0.866905,514.872,593.92,3,6,1356792930,1011325,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1702,987,0.156903,1963,0.86704,514.869,593.824,3,6,1356792933,1011325,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1704,988,0.156743,1965,0.867176,514.866,593.728,3,6,1356792935,1011325,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1706,989,0.157092,1967,0.867311,514.863,593.632,3,6,1356792938,1011326,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1708,990,0.156853,1970,0.867005,514.599,593.536,3,6,1356792938,1011327,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1710,991,0.156853,1970,0.86802,515.119,593.441,3,6,1356792940,1011328,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1712,993,0.157121,1973,0.867714,515.374,593.944,3,6,1356792943,1011328,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1714,994,0.156883,1976,0.867409,515.109,593.848,3,6,1356792947,1011329,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1716,995,0.156645,1979,0.867105,514.846,593.753,3,6,1356792949,1011330,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1718,996,0.156754,1984,0.865927,514.065,593.658,3,6,1356792951,1011330,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1720,997,0.156754,1984,0.866935,514.581,593.563,3,6,1356792954,1011330,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1722,998,0.156596,1986,0.867069,514.578,593.468,3,6,1356792956,1011330,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1724,1000,0.156942,1988,0.867203,515.091,593.968,3,6,1356792958,1011330,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1726,1001,0.156705,1991,0.866901,514.829,593.873,3,6,1356792960,1011330,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1728,1002,0.15705,1993,0.867035,514.826,593.778,3,6,1356792963,1011330,3,9,0,0,0,0,0,0,0,0,1,0
localhost,1730,1003,0.157393,1995,0.867168,514.823,593.683,3,6,1356792965,1011330,1,4,0,0,0,0,0,0,0,0,1,0
localhost,1732,1004,0.157157,1998,0.866867,514.563,593.589,3,6,1356792965,1011330,1,4,0,0,0,0,0,0,0,0,1,0
localhost,1734,1005,0.157,2000,0.867,514.56,593.495,3,6,1356792970,1011330,0,0,0,0,0,0,0,0,0,0,1,0
localhost,1736,1006,0.156843,2002,0.867133,514.557,593.401,3,6,1356792972,1011330,0,0,0,0,0,0,0,0,0,0,1,0
localhost,1738,1008,0.157107,2005,0.866833,514.809,593.896,3,6,1356792972,1011330,0,0,0,0,0,0,0,0,0,0,1,0
localhost,1740,1009,0.157107,2005,0.86783,515.32,593.802,3,6,1356792974,1011330,1,9,0,0,0,0,0,0,0,0,1,0
localhost,1742,1010,0.157449,2007,0.867962,515.316,593.708,3,6,1356792977,1011330,2,8,0,0,0,0,0,0,0,0,1,0
localhost,1744,1011,0.15779,2009,0.868094,515.313,593.615,3,6,1356792980,1011330,3,7,0,0,0,0,0,0,0,0,1,0
localhost,1746,1012,0.157476,2013,0.867362,514.798,593.521,3,6,1356792983,1011332,3,7,0,0,0,0,0,0,0,0,1,0
localhost,1748,1013,0.15732,2015,0.867494,514.795,593.428,3,6,1356792985,1011333,3,7,0,0,0,0,0,0,0,0,1,0
localhost,1750,1015,0.157164,2017,0.867625,515.3,593.92,3,6,1356792987,1011334,3,7,0,0,0,0,0,0,0,0,1,0
localhost,1752,1016,0.157426,2020,0.867327,515.042,593.826,3,6,1356792987,1011334,3,7,0,0,0,0,0,0,0,0,1,0
localhost,1754,1017,0.157426,2020,0.868317,515.549,593.733,3,6,1356792992,1011335,3,7,0,0,0,0,0,0,0,0,1,0
localhost,1756,1018,0.157609,2024,0.867589,515.036,593.64,3,6,1356792994,1011335,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1758,1019,0.157869,2027,0.867292,514.778,593.547,3,6,1356792994,1011335,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1760,1020,0.157791,2028,0.86785,515.03,593.455,3,6,1356792996,1011335,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1762,1022,0.157791,2028,0.868836,516.039,593.943,3,6,1356792998,1011335,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1764,1023,0.158128,2030,0.868966,516.035,593.85,3,6,1356793000,1011335,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1766,1024,0.157972,2032,0.869094,516.031,593.758,3,6,1356793003,1011337,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1768,1025,0.15774,2035,0.868796,515.774,593.665,3,6,1356793005,1011340,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1770,1026,0.157585,2037,0.868925,515.77,593.573,3,6,1356793007,1011340,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1772,1027,0.157921,2039,0.869053,515.767,593.481,3,6,1356793009,1011340,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1774,1029,0.158178,2042,0.868756,516.012,593.966,3,6,1356793012,1011340,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1776,1030,0.158023,2044,0.868885,516.008,593.874,3,6,1356793012,1011340,3,6,0,0,0,1,0,0,0,0,1,0
localhost,1778,1031,0.158023,2044,0.869863,516.509,593.782,3,6,1356793015,1011340,3,7,0,0,0,0,0,0,0,0,1,0
localhost,1780,1032,0.157715,2048,0.869141,516,593.69,3,6,1356793018,1011340,3,6,0,0,0,1,0,0,0,0,1,0
